"°Å·¡ÀÏÀÚ","Ç°¸ס¸ם","¹ÝÀÔ·®","±Ý¾×","Àü³ג ¹ÝÀÔ·®","Àü³ג ¹ÝÀÔ·® Áץ°¨·ü(%)","Àü³ג ±Ý¾×","Àü³ג ±Ý¾× Áץ°¨·ü(%)","Æע³ג ¹ÝÀÔ·®","Æע³ג ¹ÝÀÔ·® Áץ°¨·ü(%)","Æע³ג ±Ý¾×","Æע³ג ±Ý¾× Áץ°¨·ü(%)"
"2017-07-12","ÆØÀÌ","52816","34048400","60926","-13.3","65386650","-47.9","55338","-4.6","49262893","-30.9"
"2017-07-11","ÆØÀÌ","61699","36350700","59312","4.0","71562500","-49.2","55770","10.6","49520093","-26.6"
"2017-07-10","ÆØÀÌ","59332","33317800",,"0.0",,"0.0","54660","8.5","49012887","-32.0"
"2017-07-09","ÆØÀÌ",,,"59183","0.0","63168500","0.0","53827","0.0","47813477","0.0"
"2017-07-08","ÆØÀÌ","57614","32863700","51810","11.2","51985000","-36.8","51614","11.6","45390277","-27.6"
"2017-07-07","ÆØÀÌ","52882","31187000","55931","-5.5","48878000","-36.2","51116","3.5","44154310","-29.4"
"2017-07-06","ÆØÀÌ","63160","37807220","54586","15.7","47236500","-20.0","50923","24.0","43390277","-12.9"
"2017-07-05","ÆØÀÌ","63575","40115500","54807","16.0","52032500","-22.9","52048","22.1","43531567","-7.8"
"2017-07-04","ÆØÀÌ","61593","39738210","57484","7.1","50764000","-21.7","52720","16.8","43271133","-8.2"
"2017-07-03","ÆØÀÌ","64288","38037500",,"0.0",,"0.0","53434","20.3","43247567","-12.0"
"2017-07-02","ÆØÀÌ",,,"62786","0.0","44283000","0.0","53977","0.0","43480733","0.0"
"2017-07-01","ÆØÀÌ","61144","37950500","58414","4.7","41265500","-8.0","54828","11.5","44226624","-14.2"
"2017-06-30","ÆØÀÌ","61175","39685100","70323","-13.0","54819000","-27.6","55447","10.3","44728506","-11.3"
"2017-06-29","ÆØÀÌ","65581","46206400","60184","9.0","51773000","-10.8","56214","16.7","46683540","-1.0"
"2017-06-28","ÆØÀÌ","64621","49497400","64497","0.2","57067000","-13.3","56926","13.5","49836173","-0.7"
"2017-06-27","ÆØÀÌ","64043","54954110","74814","-14.4","64748000","-15.1","56244","13.9","50790373","8.2"
"2017-06-26","ÆØÀÌ","64771","57360500",,"0.0",,"0.0","55668","16.4","51382199","11.6"
"2017-06-25","ÆØÀÌ",,,"71747","0.0","63721500","0.0","55571","0.0","52119183","0.0"
"2017-06-24","ÆØÀÌ","66266","57494600","63217","4.8","60451000","-4.9","55326","19.8","52944950","8.6"
"2017-06-23","ÆØÀÌ","66521","61391760","63640","4.5","67706500","-9.3","54786","21.4","53722250","14.3"
"2017-06-22","ÆØÀÌ","65015","67864400","62152","4.6","75966500","-10.7","54439","19.4","56943126","19.2"
"2017-06-21","ÆØÀÌ","62671","71228400","57303","9.4","84728500","-15.9","55302","13.3","59804260","19.1"
"2017-06-20","ÆØÀÌ","52931","71430100","52598","0.6","93583000","-23.7","54794","-3.4","58655760","21.8"
"2017-06-19","ÆØÀÌ","56298","74070600",,"0.0",,"0.0","53684","4.9","58149143","27.4"
"2017-06-18","ÆØÀÌ",,,"55647","0.0","80498000","0.0","52552","0.0","58570477","0.0"
"2017-06-17","ÆØÀÌ","53183","58848000","57024","-6.7","66343000","-11.3","52807","0.7","59121351","-0.5"
"2017-06-16","ÆØÀÌ","60266","68008300","58820","2.5","68277000","-0.4","52284","15.3","59181483","14.9"
"2017-06-15","ÆØÀÌ","63736","74306300","57126","11.6","79329500","-6.3","51090","24.8","57641983","28.9"
"2017-06-14","ÆØÀÌ","66374","81372500","53162","24.9","86325000","-5.7","51473","28.9","56969133","42.8"
"2017-06-13","ÆØÀÌ","58475","76493880","53074","10.2","77593000","-1.4","51783","12.9","56017000","36.6"
"2017-06-12","ÆØÀÌ","64069","72336880",,"0.0",,"0.0","51936","23.4","55237996","31.0"
"2017-06-11","ÆØÀÌ",,,"55402","0.0","64932000","0.0","52121","0.0","53954946","0.0"
"2017-06-10","ÆØÀÌ","53833","63931100","52334","2.9","55353500","15.5","54023","-0.4","53629179","19.2"
"2017-06-09","ÆØÀÌ","53148","59704040","55455","-4.2","54212500","10.1","54926","-3.2","53049846","12.5"
"2017-06-08","ÆØÀÌ","61975","62863490","64753","-4.3","62058500","1.3","55104","12.5","52006679","20.9"
"2017-06-07","ÆØÀÌ","52197","62620300","55780","-6.4","60861000","2.9","55234","-5.5","51789700","20.9"
"2017-06-06","ÆØÀÌ","60495","65578200","55937","8.1","47721500","37.4","55826","8.4","51261533","27.9"
"2017-06-05","ÆØÀÌ","58851","63818000",,"0.0",,"0.0","55449","6.1","50098683","27.4"
"2017-06-04","ÆØÀÌ",,,"66498","0.0","42753500","0.0","54702","0.0","49187917","0.0"
"2017-06-03","ÆØÀÌ","55868","52473000","62895","-11.2","41824000","25.5","54527","2.5","49934530","5.1"
"2017-06-02","ÆØÀÌ","57291","48789300","68186","-16.0","45900500","6.3","54411","5.3","50070491","-2.6"
"2017-06-01","ÆØÀÌ","63141","56795700","68551","-7.9","49221500","15.4","54229","16.4","51207724","10.9"
"2017-05-31","ÆØÀÌ","57369","52242400","68483","-16.2","51071000","2.3","54556","5.2","52871224","-1.2"
"2017-05-30","ÆØÀÌ","62488","64622300","70448","-11.3","59541000","8.5","55807","12.0","54469824","18.6"
"2017-05-29","ÆØÀÌ","60775","67276500",,"0.0",,"0.0","56403","7.8","55801427","20.6"
"2017-05-28","ÆØÀÌ",,,"66927","0.0","54818500","0.0","58300","0.0","58810300","0.0"
"2017-05-27","ÆØÀÌ","60669","54014900","64300","-5.6","54238000","-0.4","59022","2.8","61237250","-11.8"
"2017-05-26","ÆØÀÌ","60580","53396460","67979","-10.9","62183000","-14.1","60285","0.5","63574333","-16.0"
"2017-05-25","ÆØÀÌ","68336","64281900","61169","11.7","58953000","9.0","60212","13.5","65585160","-2.0"
"2017-05-24","ÆØÀÌ","61391","58944500","66244","-7.3","64677000","-8.9","60388","1.7","69013939","-14.6"
"2017-05-23","ÆØÀÌ","63423","64969410","67136","-5.5","69327000","-6.3","59462","6.7","70702139","-8.1"
"2017-05-22","ÆØÀÌ","67651","70557900",,"0.0",,"0.0","58583","15.5","72788886","-3.1"
"2017-05-21","ÆØÀÌ",,,"72395","0.0","69623000","0.0","57555","0.0","72604966","0.0"
"2017-05-20","ÆØÀÌ","62226","67956500","63800","-2.5","69078500","-1.6","56575","10.0","71733067","-5.3"
"2017-05-19","ÆØÀÌ","65901","72418700","72725","-9.4","82113000","-11.8","55952","17.8","72091500","0.5"
"2017-05-18","ÆØÀÌ","69826","81445700","60084","16.2","77554500","5.0","55240","26.4","73105100","11.4"
"2017-05-17","ÆØÀÌ","67322","80912800","61140","10.1","81795500","-1.1","55074","22.2","74022933","9.3"
"2017-05-16","ÆØÀÌ","71617","87411800","59154","21.1","82169500","6.4","55063","30.1","74141297","17.9"
"2017-05-15","ÆØÀÌ","68823","91477230",,"0.0",,"0.0","55509","24.0","74963997","22.0"
"2017-05-14","ÆØÀÌ",,,"65144","0.0","91063500","0.0","55783","0.0","76301955","0.0"
"2017-05-13","ÆØÀÌ","62850","83786900","61718","1.8","87620500","-4.4","55844","12.5","76938155","8.9"
"2017-05-12","ÆØÀÌ","61524","76927080","61966","-0.7","79025500","-2.7","55419","11.0","76512255","0.5"
"2017-05-11","ÆØÀÌ","62076","85155400","56432","10.0","74120500","14.9","55699","11.4","75460191","12.8"
"2017-05-10","ÆØÀÌ","62063","86437030","60550","2.5","70706500","22.2","56224","10.4","75302775","14.8"
"2017-05-09","ÆØÀÌ","57297","78927700","65208","-12.1","75448500","4.6","56498","1.4","76998717","2.5"
"2017-05-08","ÆØÀÌ","54733","76431160",,"0.0",,"0.0","56011","-2.3","78576983","-2.7"
"2017-05-07","ÆØÀÌ",,,"65710","0.0","69895000","0.0","56799","0.0","81193767","0.0"
"2017-05-06","ÆØÀÌ","50789","59978000","61059","-16.8","65673000","-8.7","56372","-9.9","80839433","-25.8"
"2017-05-05","ÆØÀÌ","51540","56595000","70097","-26.5","74340000","-23.9","56716","-9.1","79003917","-28.4"
"2017-05-04","ÆØÀÌ","62225","66251500","53502","16.3","61846500","7.1","57352","8.5","77313017","-14.3"
"2017-05-03","ÆØÀÌ","56854","61898400","58959","-3.6","60356500","2.6","57042","-0.3","76917150","-19.5"
"2017-05-02","ÆØÀÌ","57690","67425500","70239","-17.9","72110000","-6.5","54807","5.3","75101927","-10.2"
"2017-05-01","ÆØÀÌ","65702","73632200",,"0.0",,"0.0","53354","23.1","74802194","-1.6"
"2017-04-30","ÆØÀÌ",,,"67851","0.0","68492000","0.0","52970","0.0","75895094","0.0"
"2017-04-29","ÆØÀÌ","67105","75907000","68624","-2.2","67560000","12.4","52260","28.4","75905627","0.0"
"2017-04-28","ÆØÀÌ","68440","80909500","61904","10.6","65878500","22.8","52118","31.3","75485427","7.2"
"2017-04-27","ÆØÀÌ","65950","85242000","62951","4.8","67433000","26.4","52516","25.6","77269433","10.3"
"2017-04-26","ÆØÀÌ","65830","89770000","65600","0.4","72812500","23.3","53654","22.7","80219767","11.9"
"2017-04-25","ÆØÀÌ","65681","93007600","70710","-7.1","85332500","9.0","54519","20.5","84217267","10.4"
"2017-04-24","ÆØÀÌ","67141","96677970",,"0.0",,"0.0","55160","21.7","88197583","9.6"
"2017-04-23","ÆØÀÌ",,,"72055","0.0","85943000","0.0","55646","0.0","90848833","0.0"
"2017-04-22","ÆØÀÌ","60615","88985500","64530","-6.1","83864500","6.1","55117","10.0","92313800","-3.6"
"2017-04-21","ÆØÀÌ","58283","84206500","63880","-8.8","87697000","-4.0","55239","5.5","93722383","-10.2"
"2017-04-20","ÆØÀÌ","62223","93595800","66710","-6.7","100102000","-6.5","54939","13.3","95499383","-2.0"
"2017-04-19","ÆØÀÌ","54770","82482500","57410","-4.6","100367500","-17.8","54686","0.2","97640274","-15.5"
"2017-04-18","ÆØÀÌ","58819","88079900","62390","-5.7","114974000","-23.4","53873","9.2","99493824","-11.5"
"2017-04-17","ÆØÀÌ","58975","89600000",,"0.0",,"0.0","53140","11.0","100620624","-11.0"
"2017-04-16","ÆØÀÌ",,,"55681","0.0","95821500","0.0","52969","0.0","101377057","0.0"
"2017-04-15","ÆØÀÌ","62160","93362500","55741","11.5","88312500","5.7","52703","17.9","99249257","-5.9"
"2017-04-14","ÆØÀÌ","59083","92860800","58625","0.8","93655500","-0.8","52533","12.5","97682983","-4.9"
"2017-04-13","ÆØÀÌ","61006","98766100","56515","7.9","91552500","7.9","53529","14.0","98573917","0.2"
"2017-04-12","ÆØÀÌ","55296","89893600","57705","-4.2","103787500","-13.4","52858","4.6","99569951","-9.7"
"2017-04-11","ÆØÀÌ","56225","93622500","64810","-13.2","123461000","-24.2","51678","8.8","97038207","-3.5"
"2017-04-10","ÆØÀÌ","58076","95844600",,"0.0",,"0.0","50709","14.5","95347641","0.5"
"2017-04-09","ÆØÀÌ",,,"46565","0.0","83737500","0.0","50392","0.0","93156791","0.0"
"2017-04-08","ÆØÀÌ","59010","89082500","45416","29.9","72707000","22.5","48949","20.6","90298024","-1.3"
"2017-04-07","ÆØÀÌ","60455","87371000","50659","19.3","80880000","8.0","48556","24.5","87773640","-0.5"
"2017-04-06","ÆØÀÌ","64366","94089100","50021","28.7","81220000","15.8","50480","27.5","86887683","8.3"
"2017-04-05","ÆØÀÌ","61189","95251400","50086","22.2","77670500","22.6","51795","18.1","85745100","11.1"
"2017-04-04","ÆØÀÌ","55240","91030000","67697","-18.4","90359500","0.7","52380","5.5","83730667","8.7"
"2017-04-03","ÆØÀÌ","58302","96641700",,"0.0",,"0.0","53775","8.4","84381633","14.5"
"2017-04-02","ÆØÀÌ",,,"60922","0.0","79284000","0.0","55664","0.0","88125631","0.0"
"2017-04-01","ÆØÀÌ","55590","87165000","69739","-20.3","94788500","-8.0","56819","-2.2","91059509","-4.3"
"2017-03-31","ÆØÀÌ","60230","90520000","65587","-8.2","100198500","-9.7","57897","4.0","96333755","-6.0"
"2017-03-30","ÆØÀÌ","68429","103738100","64027","6.9","108919500","-4.8","58178","17.6","98679118","5.1"
"2017-03-29","ÆØÀÌ","65351","107687600","62141","5.2","110503500","-2.5","58410","11.9","99261125","8.5"
"2017-03-28","ÆØÀÌ","62126","103038600","72828","-14.7","132732500","-22.4","58117","6.9","98146983","5.0"
"2017-03-27","ÆØÀÌ","68433","112548300",,"0.0",,"0.0","57736","18.5","95210357","18.2"
"2017-03-26","ÆØÀÌ",,,"56545","0.0","112514000","0.0","57181","0.0","94011132","0.0"
"2017-03-25","ÆØÀÌ","57500","95812500","54256","6.0","103313500","-7.3","57035","0.8","93536439","2.4"
"2017-03-24","ÆØÀÌ","62600","100287500","58759","6.5","109063000","-8.0","56373","11.0","92841937","8.0"
"2017-03-23","ÆØÀÌ","59575","98190500","61258","-2.7","110522500","-11.2","55905","6.6","91412137","7.4"
"2017-03-22","ÆØÀÌ","64233","114122000","64678","-0.7","118314500","-3.5","55502","15.7","89541031","27.5"
"2017-03-21","ÆØÀÌ","58625","111170000","58577","0.1","117742500","-5.6","54867","6.8","87049650","27.7"
"2017-03-20","ÆØÀÌ","50617","92761060",,"0.0",,"0.0","54661","-7.4","86268073","7.5"
"2017-03-19","ÆØÀÌ",,,"60349","0.0","109914000","0.0","55231","0.0","86951123","0.0"
"2017-03-18","ÆØÀÌ","50220","83372500","60450","-16.9","99265000","-16.0","54900","-8.5","87363423","-4.6"
"2017-03-17","ÆØÀÌ","53888","83803300","70183","-23.2","108760500","-22.9","54779","-1.6","87569823","-4.3"
"2017-03-16","ÆØÀÌ","63822","98353500","61584","3.6","108513500","-9.4","54965","16.1","87020230","13.0"
"2017-03-15","ÆØÀÌ","64222","102241500","63531","1.1","125932000","-18.8","55729","15.2","87006667","17.5"
"2017-03-14","ÆØÀÌ","67088","111366000","62047","8.1","108865000","2.3","55501","20.9","87883167","26.7"
"2017-03-13","ÆØÀÌ","73315","125677330",,"0.0",,"0.0","55611","31.8","87053950","44.4"
"2017-03-12","ÆØÀÌ",,,"64199","0.0","97420500","0.0","56288","0.0","84078900","0.0"
"2017-03-11","ÆØÀÌ","59971","101537500","55188","8.7","82096000","23.7","57166","4.9","82233967","23.5"
"2017-03-10","ÆØÀÌ","56040","93965400","57350","-2.3","79703500","17.9","57161","-2.0","80339383","17.0"
"2017-03-09","ÆØÀÌ","67096","115958500","63322","6.0","83322000","39.2","56892","17.9","78074750","48.5"
"2017-03-08","ÆØÀÌ","61304","122280500","64223","-4.5","85411000","43.2","56248","9.0","76854850","59.1"
"2017-03-07","ÆØÀÌ","57321","117103000","65239","-12.1","84878500","38.0","56531","1.4","76961650","52.2"
"2017-03-06","ÆØÀÌ","56738","108311760",,"0.0",,"0.0","56697","0.1","77396550","39.9"
"2017-03-05","ÆØÀÌ",,,"63464","0.0","71084000","0.0","57155","0.0","78626417","0.0"
"2017-03-04","ÆØÀÌ","58140","94380000","68550","-15.2","75398500","25.2","57410","1.3","79499217","18.7"
"2017-03-03","ÆØÀÌ","58142","90044700","72419","-19.7","82446500","9.2","57925","0.4","80216367","12.3"
"2017-03-02","ÆØÀÌ","62877","92886530","72284","-13.0","84083000","10.5","57687","9.0","78670100","18.1"
"2017-03-01","ÆØÀÌ","60979","89969000","74051","-17.7","81885500","9.9","57788","5.5","77124700","16.7"
"2017-02-28","ÆØÀÌ","61096","88800000","72142","-15.3","78940000","12.5","57949","5.4","75751333","17.2"
"2017-02-27","ÆØÀÌ","62753","86280950","78640","-20.2","81649000","5.7","58207","7.8","74221933","16.2"
"2017-02-26","ÆØÀÌ",,,"71083","0.0","74276500","0.0","58404","0.0","73678200","0.0"
"2017-02-25","ÆØÀÌ","61959","71983500","75846","-18.3","81012500","-11.1","58138","6.6","72497233","-0.7"
"2017-02-24","ÆØÀÌ","59864","69076300","69818","-14.3","76638500","-9.9","57964","3.3","71872867","-3.9"
"2017-02-23","ÆØÀÌ","64906","74834000","65511","-0.9","72390500","3.4","57159","13.6","71038017","5.3"
"2017-02-22","ÆØÀÌ","60672","70534000","75608","-19.8","79879500","-11.7","57657","5.2","70971250","-0.6"
"2017-02-21","ÆØÀÌ","65159","77198300",,"0.0",,"0.0","57438","13.4","71485933","8.0"
"2017-02-20","ÆØÀÌ","68377","81120900","72240","-5.3","77507000","4.7","56881","20.2","72397700","12.0"
"2017-02-19","ÆØÀÌ",,,"64894","0.0","75126000","0.0","57653","0.0","71466933","0.0"
"2017-02-18","ÆØÀÌ","69840","79012500","63671","9.7","74095500","6.6","58350","19.7","72271650","9.3"
"2017-02-17","ÆØÀÌ","67850","80758800","63035","7.6","74101000","9.0","58084","16.8","72892217","10.8"
"2017-02-16","ÆØÀÌ","67193","82156500","69678","-3.6","83070000","-1.1","57662","16.5","74040167","11.0"
"2017-02-15","ÆØÀÌ","66795","85691220","73837","-9.5","89553500","-4.3","57290","16.6","75145233","14.0"
"2017-02-14","ÆØÀÌ","63762","80827580",,"0.0",,"0.0","58445","9.1","77853638","3.8"
"2017-02-13","ÆØÀÌ","67820","83171580","68234","-0.6","90904000","-8.5","57177","18.6","81476063","2.1"
"2017-02-12","ÆØÀÌ",,,"72582","0.0","108267000","0.0","55536","0.0","83879156","0.0"
"2017-02-11","ÆØÀÌ","56012","67252500","64440","-13.1","131648500","-48.9","54581","2.6","84654144","-20.6"
"2017-02-10","ÆØÀÌ","58915","69780900",,"0.0",,"0.0","53702","9.7","89091219","-21.7"
"2017-02-09","ÆØÀÌ","68954","86983360",,"0.0",,"0.0","53012","30.1","93908198","-7.4"
"2017-02-08","ÆØÀÌ","61715","80264360",,"0.0",,"0.0","54265","13.7","98274490","-18.3"
"2017-02-07","ÆØÀÌ","59122","81055680",,"0.0",,"0.0","55241","7.0","102431429","-20.9"
"2017-02-06","ÆØÀÌ","65095","86537500","78548","-17.1","144363000","-40.1","56399","15.4","108800292","-20.5"
"2017-02-05","ÆØÀÌ",,,"74037","0.0","142480000","0.0","54731","0.0","109745972","0.0"
"2017-02-04","ÆØÀÌ","64950","82172500","68437","-5.1","143167000","-42.6","52879","22.8","108289947","-24.1"
"2017-02-03","ÆØÀÌ","70032","91615860","65280","7.3","138270500","-33.7","51867","35.0","106349850","-13.9"
"2017-02-02","ÆØÀÌ","71494","98520540","67664","5.7","139827000","-29.5","51895","37.8","105932519","-7.0"
"2017-02-01","ÆØÀÌ","71974","101253360","63906","12.6","134419000","-24.7","52427","37.3","103628385","-2.3"
"2017-01-31","ÆØÀÌ",,,,"0.0",,"0.0","53595","0.0","104443314","0.0"
"2017-01-30","ÆØÀÌ",,,"66345","0.0","133688500","0.0","53909","0.0","104647139","0.0"
"2017-01-29","ÆØÀÌ",,,"66575","0.0","122757000","0.0","56980","0.0","106261052","0.0"
"2017-01-28","ÆØÀÌ",,,"60886","0.0","105138500","0.0","58724","0.0","106036017","0.0"
"2017-01-27","ÆØÀÌ","71750","99749000","61154","17.3","95831000","4.1","59034","21.5","105257600","-5.2"
"2017-01-26","ÆØÀÌ","76674","123605860","59640","28.6","92089500","34.2","57414","33.5","102650850","20.4"
"2017-01-25","ÆØÀÌ","77385","143461000","58545","32.2","91669500","56.5","56453","37.1","104150183","37.7"
"2017-01-24","ÆØÀÌ","66965","126353000",,"0.0",,"0.0","55309","21.1","101487333","24.5"
"2017-01-23","ÆØÀÌ","65143","126402620","65689","-0.8","88177000","43.4","55065","18.3","99946643","26.5"
"2017-01-22","ÆØÀÌ",,,"64458","0.0","83496500","0.0","54813","0.0","98158109","0.0"
"2017-01-21","ÆØÀÌ","63305","109958260","62466","1.3","82181500","33.8","54737","15.7","97830076","12.4"
"2017-01-20","ÆØÀÌ","65766","104616500","55926","17.6","74499000","40.4","54601","20.4","97800009","7.0"
"2017-01-19","ÆØÀÌ","68710","109120000","55190","24.5","76840000","42.0","54003","27.2","98629876","10.6"
"2017-01-18","ÆØÀÌ","71716","112286220","64005","12.0","86499500","29.8","52584","36.4","100070567","12.2"
"2017-01-17","ÆØÀÌ","69502","111082000",,"0.0",,"0.0","52359","32.7","101144167","9.8"
"2017-01-16","ÆØÀÌ","70925","115433500","57809","22.7","78009000","48.0","52015","36.4","101417627","13.8"
"2017-01-15","ÆØÀÌ",,,"57489","0.0","78159500","0.0","50864","0.0","100326723","0.0"
"2017-01-14","ÆØÀÌ","66050","103763500","60523","9.1","77714500","33.5","49446","33.6","100335290","3.4"
"2017-01-13","ÆØÀÌ","66790","105197500","69443","-3.8","83771000","25.6","48913","36.5","100031513","5.2"
"2017-01-12","ÆØÀÌ","72945","115647000","72110","1.2","90725500","27.5","48389","50.7","100706663","14.8"
"2017-01-11","ÆØÀÌ","64885","108612500","71410","-9.1","90444500","20.1","49124","32.1","101029369","7.5"
"2017-01-10","ÆØÀÌ","53840","89917000",,"0.0",,"0.0","51771","4.0","104512673","-14.0"
"2017-01-09","ÆØÀÌ","57615","89814000","77311","-25.5","90113000","-0.3","53915","6.9","107672473","-16.6"
"2017-01-08","ÆØÀÌ",,,"70015","0.0","88535500","0.0","56444","0.0","114206293","0.0"
"2017-01-07","ÆØÀÌ","70025","104606000","72344","-3.2","89225000","17.2","57768","21.2","120811520","-13.4"
"2017-01-06","ÆØÀÌ","67330","106354500","71830","-6.3","99641500","6.7","58720","14.7","129575210","-17.9"
"2017-01-05","ÆØÀÌ","76551","124255500","70141","9.1","128264500","-3.1","59501","28.7","136840062","-9.2"
"2017-01-04","ÆØÀÌ","69009","119628000","68879","0.2","120574000","-0.8","59420","16.1","144507162","-17.2"
"2017-01-03","ÆØÀÌ","84570","147759000",,"0.0",,"0.0","59252","42.7","148089428","-0.2"
